CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;
EU28.1.0.0.0.UBGS;European Union;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104.9467;120.0984;148.1032;116.4939;74.0022;30.6469;80.7620;152.1094;127.9583;144.4566;103.6850;79.5639;90.8665;51.8177;147.9820;136.9223;172.6008;303.9061;379.3226;414.0595;503.9119;517.1210;543.3980;515.7711;498.6595;502.5300;505.3824                                                                                                                                                                                                                                                                                                                                                                                                                                
EU27.1.0.0.0.UBGS;European Union excluding UK;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102.1511;118.2244;141.2479;125.5871;95.9079;61.8211;121.0901;200.8776;167.9804;194.0309;152.7435;123.9979;135.6968;94.7722;175.8727;174.2018;189.9049;328.6598;406.1120;446.2644;540.3637;556.5642;572.0598;558.4169;544.0984;547.7126;550.2395                                                                                                                                                                                                                                                                                                                                                                                                                
EU15.1.0.0.0.UBGS;European Union (15 countries);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-18.4417;-7.6513;70.3678;83.5117;107.1813;130.7394;163.2034;132.9683;91.8323;52.2805;99.6039;171.8292;148.2636;167.2961;125.4278;111.1352;135.8960;108.4673;154.6853;144.7995;175.7875;294.2975;349.6722;383.3798;463.8626;465.0999;490.8448;473.8756;460.7398;465.6051;467.7792                                                                                                                                                                                                                                                                                                                                                                                         
EA19.1.0.0.0.UBGS;Euro area;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59.7036;70.5130;85.0358;104.2702;131.2588;119.5873;87.2508;54.7450;109.5665;189.4345;156.9521;180.3436;138.3717;115.8363;143.0878;112.2917;155.4475;145.5263;158.4892;288.9632;348.6092;390.2220;470.7058;477.4615;493.3914;500.3577;477.5461;479.8665;477.9334                                                                                                                                                                                                                                                                                                                                                                                                                        
EA12.1.0.0.0.UBGS;Euro area (12 countries);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-25.4317;-12.9418;60.2433;70.1375;86.8000;108.4832;135.6386;124.4339;90.8884;57.7949;113.1294;193.0021;159.9605;185.2309;144.0768;124.9012;153.6822;124.2828;156.1911;146.9092;159.0170;284.1949;341.7687;381.9093;463.5298;468.4784;483.3411;490.2723;468.8694;471.7402;469.7308                                                                                                                                                                                                                                                                                                                                                                                             
DU15.1.0.0.0.UBGS;EU15 (including D_W West-Germany);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;1.94968;2.19516;0.77605;-0.63866;-1.78751;-0.85341;0.50401;1.95512;3.96074;3.64748;3.75469;7.29821;8.31207;4.38963;-8.97275;3.72166;-7.64595;3.28908;21.37783;0.40866;-28.69435;-7.04154;-2.53963;19.23349;32.36419;43.78796;67.68005;46.33437;28.77395;15.56260;40.40156;62.02470;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                      
DA12.1.0.0.0.UBGS;EA12 (including D_W West-Germany);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;3.00972;2.40902;1.02047;-0.46162;-0.20958;0.25644;0.94446;3.31906;5.01317;3.60674;3.32173;5.27489;7.75621;6.82430;-0.14108;6.63908;-3.27508;3.55609;17.30995;0.13394;-36.57088;-22.13530;-13.48913;9.10022;25.40531;32.45919;65.76460;45.81106;44.51849;37.19333;48.60468;55.03466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                      
BEL.1.0.0.0.UBGS;Belgium;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd EURO-BEF;-0.12147;-0.14378;-0.02975;-0.19584;-0.09916;-0.04276;-0.20079;0.05702;0.06941;0.25781;0.77590;0.80570;1.46010;1.13790;0.53790;0.18830;0.38670;-0.72380;-0.93460;-1.83200;-2.96980;-2.34800;-2.11700;0.33500;0.61300;1.27200;3.12100;2.60500;3.71900;3.66900;3.07600;3.44400;5.02800;6.58400;7.86000;8.10420;6.79720;8.70460;8.46650;9.58600;7.34430;9.64050;15.24070;15.06520;14.52680;12.51500;13.14420;14.20920;2.36650;7.83710;6.18230;-0.37220;0.24310;3.13460;3.29980;5.90890;5.13610;6.22100;-0.75030;-0.29312;-0.67712;-1.02852                                                                                                                                                                                                                                                                           
BGR.1.0.0.0.UBGS;Bulgaria;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00580;-0.01170;-0.02277;-0.00329;0.12012;0.24438;2.41495;1.80921;-1.14581;-1.49287;-2.88756;-2.71698;-3.72974;-4.59420;-6.89041;-9.16259;-11.95124;-14.37522;-6.04109;-2.13060;0.30379;-2.61924;-0.36522;-0.82102;0.85421;4.70962;4.43562;2.83764;4.38024;4.68195;4.96551                                                                                                                                                                                                                                                                                                                                                                                                                                              
CZE.1.0.0.0.UBGS;Czechia;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.9660;58.0080;14.2620;15.8530;-17.5000;-49.1130;-88.3640;-81.3110;-5.8290;-9.4310;-43.9840;-32.2090;-34.2630;-33.7400;24.8840;76.6820;96.2540;93.8920;87.0780;152.3360;122.5180;154.4660;194.9850;236.2050;274.5480;275.6890;367.9250;379.7200;340.1330;350.9685;380.5647;394.0465                                                                                                                                                                                                                                                                                                                                                                                                                                         
