CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UYVC;European Union;01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64.4730;63.6770;65.2810;64.8100;66.2180;64.8040;70.3940;83.1450;86.0320;89.7510;95.5720;97.4640;95.3590;93.7130;93.7160;103.8210;110.5940;114.5770;116.8510;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
EU27.1.0.0.0.UYVC;European Union excluding UK;01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63.36477;64.30151;62.86971;67.31462;79.17512;81.31945;85.47836;92.13750;94.85238;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
EU15.1.0.0.0.UYVC;European Union (15 countries);01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59.7697;62.6308;58.0838;59.9521;61.8894;60.9372;62.4651;62.2338;63.0781;61.2963;65.9922;78.1109;79.9090;82.1164;88.2377;89.9016;88.1122;86.0180;85.3869;95.5097;102.5985;106.4739;109.2258;114.4247;114.5241;97.7934                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
EA19.1.0.0.0.UYVC;Euro area;01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56.61800;56.26200;58.11700;57.19500;57.77300;56.05600;59.06800;69.87800;71.33600;65.78200;71.08800;73.92700;73.04100;71.41900;77.84400;87.99800;95.52500;94.06500;94.93500;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
EA12.1.0.0.0.UYVC;Euro area (12 countries);01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;52.1400;54.9212;50.8569;53.5626;56.1564;55.7577;57.6176;56.7029;57.1464;55.4579;58.4743;69.2451;70.2974;72.9630;79.1545;80.9065;79.2835;76.3475;75.6904;85.3235;91.6572;95.2299;97.1745;101.7401;101.5292;84.4499                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BEL.1.0.0.0.UYVC;Belgium;01 Revenue;Other subsidies on production: corporations ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.31050;1.31490;1.29600;1.48070;1.20740;1.07340;1.19330;1.27610;1.22340;1.14480;2.26030;2.57410;2.33800;2.50380;2.67520;2.69650;2.82290;2.93270;3.10640;3.47470;4.18000;5.47540;6.48790;7.53600;8.25140;9.49340;10.23450;10.49580;10.82420;11.18110;11.31310;11.68960;12.03840;12.41904;13.01923;14.06077                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BGR.1.0.0.0.UYVC;Bulgaria;01 Revenue;Other subsidies on production: corporations ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.000840;0.001290;0.019910;0.055890;0.084000;0.050840;0.061060;0.041110;0.072050;0.104810;0.093390;0.098140;0.111300;0.118660;0.110760;0.080600;0.080440;0.107500;0.546210;0.359010;1.422620;1.563700;1.449960;1.449960;1.449960;1.449960                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CZE.1.0.0.0.UYVC;Czech Republic;01 Revenue;Other subsidies on production: corporations ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.62700;13.38700;19.76100;32.77400;32.89100;30.20900;36.42400;25.38900;26.70100;24.96100;31.37700;33.05800;35.07100;35.90900;42.91600;38.81400;38.84700;39.73500;39.38900;39.74800;39.68900;41.22300;39.26600;39.18825;39.16338;39.06216                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DNK.1.0.0.0.UYVC;Denmark;01 Revenue;Other subsidies on production: corporations ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.13100;3.07000;4.01700;5.63100;4.62800;4.24700;4.11200;7.64400;9.17200;10.47900;9.81700;14.22000;10.58200;11.78500;12.85500;14.31300;13.90000;13.41800;11.44500;10.25400;10.07000;10.89800;10.32300;10.77600;11.67200;12.76300;13.47900;13.35500;19.82900;20.26100;19.50600;19.58700;19.01600;17.60700;17.23100;15.96800;15.68700;16.12624;16.57777;17.04195                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DEU.1.0.0.0.UYVC;Germany;01 Revenue;Other subsidies on production: corporations ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.64000;20.44600;19.40400;25.15700;26.53800;26.87800;24.42000;25.66100;25.62000;25.30500;23.58300;22.18300;20.48800;19.09500;21.48900;23.12100;20.79700;21.06100;24.04800;23.49300;22.96100;21.53700;22.66800;23.25800;22.91600;24.67100;24.54200;23.61100;23.79960;23.90792                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
