CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UDGG;European Union;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5804.0;5966.9;6134.3;6387.9;6768.3;7137.3;7376.5;7479.1;7947.4;9039.0;10141.8;10828.7;11495.8;11884.3;12403.5;12755.2;12691.3;12785.3;12944.9;13108.4;13250.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
EU27.1.0.0.0.UDGG;European Union excluding UK;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5158.1;5329.9;5508.7;5755.8;6049.7;6330.9;6487.7;6601.6;7123.3;7935.8;8754.2;9237.9;9750.0;10085.3;10343.2;10485.3;10669.0;10772.2;10888.6;11021.9;11143.8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
EU15.1.0.0.0.UDGG;European Union (15 countries);01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5638.6;5769.6;5923.6;6171.1;6514.0;6858.5;7071.2;7146.3;7598.8;8628.2;9666.0;10337.9;10943.3;11306.6;11827.4;12153.7;12069.6;12140.5;12283.9;12427.7;12542.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
EA19.1.0.0.0.UDGG;Euro area;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4070.6;4359.7;4431.6;4583.2;4715.7;4791.8;4936.0;5097.1;5339.4;5593.8;5860.8;6003.4;6113.2;6626.5;7364.4;8099.9;8564.5;9021.7;9334.8;9580.4;9698.4;9874.2;9962.4;10084.8;10208.0;10310.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
EA12.1.0.0.0.UDGG;Euro area (12 countries);01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4058.6;4344.2;4413.0;4563.2;4689.6;4762.6;4903.8;5063.5;5303.2;5553.8;5820.4;5960.5;6068.1;6576.4;7299.1;8023.3;8477.3;8919.8;9220.4;9458.5;9573.3;9747.5;9833.4;9952.6;10072.7;10173.5                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BEL.1.0.0.0.UDGG;Belgium;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;276.3;276.3;278.4;277.2;279.4;280.9;286.0;288.0;285.8;288.3;294.9;297.4;300.0;327.6;347.2;364.1;388.9;404.3;413.7;430.4;437.5;450.4;454.0;461.8;470.0;479.8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
BGR.1.0.0.0.UDGG;Bulgaria;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.31;17.85;18.87;19.87;19.99;17.38;15.89;14.72;12.50;11.19;10.36;9.48;9.99;11.45;12.29;13.70;13.98;22.72;23.22;27.86;25.91;25.01;24.29;23.58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CZE.1.0.0.0.UDGG;Czech Republic;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;216.6;211.8;240.3;301.0;342.1;405.4;585.6;695.1;795.3;873.8;910.3;973.2;1054.7;1136.8;1319.1;1480.2;1606.5;1805.4;1840.4;1819.1;1836.3;1754.9;1749.5;1753.4;1783.3;1815.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DNK.1.0.0.0.UDGG;Denmark;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;694.7;665.3;692.2;663.1;665.0;593.4;530.7;475.5;600.1;692.0;771.2;850.9;850.7;849.9;877.1;809.7;783.0;775.1;731.7;733.7;720.5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DEU.1.0.0.0.UDGG;Germany;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1040.2;1110.4;1154.5;1199.3;1238.6;1245.8;1258.7;1312.4;1400.3;1470.6;1541.4;1591.3;1600.0;1669.0;1785.7;2088.7;2125.3;2202.9;2188.1;2189.6;2159.7;2143.9;2092.8;2039.5;1998.3;1959.6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
