CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UBGS;European Union;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108.5178;124.4323;151.6743;118.8834;78.9955;31.8256;81.9751;153.2893;124.1388;141.3523;98.2931;70.1540;82.2215;41.1676;140.8932;129.4842;162.5052;292.3069;372.4866;414.3911;511.0638;521.8793;576.1382;585.1921;587.1985;604.1653                                                                                                                                                                                                                                                                                                                                                                                                                           
EU27.1.0.0.0.UBGS;European Union excluding UK;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105.7222;122.5583;145.0052;128.9066;101.5083;65.8268;125.5868;206.2224;167.4239;190.8853;149.5247;120.5537;133.3951;90.1463;172.6855;170.4054;183.7903;323.8730;406.6766;451.2033;548.2403;559.5702;602.0771;601.9711;600.6565;612.7187                                                                                                                                                                                                                                                                                                                                                                                                         
EU15.1.0.0.0.UBGS;European Union (15 countries);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-17.5745;-6.2759;73.2418;86.4657;110.3057;134.6145;166.5709;135.2453;96.6932;53.4599;100.8837;173.1571;144.8294;164.5344;120.5220;102.4573;127.9205;98.4392;147.9406;137.7543;166.4133;283.7002;343.6464;384.1502;472.8044;468.9551;523.9896;541.1998;546.1975;561.9893                                                                                                                                                                                                                                                                                                                                                                                   
EA19.1.0.0.0.UBGS;Euro area;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.9185;71.6326;86.6425;106.5836;132.8183;120.6368;90.2142;55.8826;110.9685;191.5908;152.9355;173.9717;131.2932;108.3092;136.0088;104.2063;150.0714;139.8293;151.5789;282.9268;347.1471;391.6292;474.0692;477.8591;522.8478;537.8984;539.2797;551.3899                                                                                                                                                                                                                                                                                                                                                                                                                  
EA12.1.0.0.0.UBGS;Euro area (12 countries);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-24.5645;-11.5664;61.4582;71.2571;87.9743;110.3494;137.0086;125.3943;93.7748;58.9742;114.6678;195.3662;156.3701;179.2674;137.5727;118.2063;147.4663;116.8250;151.4906;141.6060;152.7983;279.0645;341.0978;383.7862;468.3326;468.9569;512.2849;527.7550;528.7040;539.8648                                                                                                                                                                                                                                                                                                                                                                                       
DU15.1.0.0.0.UBGS;EU15 (including D_W West-Germany);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;1.97193;2.24207;0.82883;-0.61364;-1.73373;-0.79700;0.50491;1.96898;4.00135;3.60611;3.75874;7.29808;8.30654;4.37443;-9.00605;3.68267;-7.69474;3.24322;21.33735;0.35267;-28.77460;-7.15497;-2.66694;19.11050;32.16983;43.55017;67.56240;46.22636;28.69160;15.48992;40.59651;63.27532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                          
DA12.1.0.0.0.UBGS;EA12 (including D_W West-Germany);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;3.03197;2.45592;1.07325;-0.43660;-0.15580;0.31284;0.94535;3.33292;5.05378;3.56537;3.32578;5.27475;7.75068;6.80911;-0.17438;6.60010;-3.32387;3.51023;17.26946;0.07795;-36.65113;-22.24873;-13.61644;8.97723;25.21095;32.22141;65.64696;45.70305;44.43613;37.12065;48.79963;56.28528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                          
BEL.1.0.0.0.UBGS;Belgium;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd EURO-BEF;-0.12147;-0.14378;-0.02975;-0.19584;-0.09916;-0.04276;-0.20079;0.05702;0.06941;0.25781;0.77590;0.80570;1.46010;1.13790;0.53790;0.18830;0.38670;-0.72380;-0.93460;-1.83200;-2.96980;-2.34800;-2.11700;0.33500;0.61300;1.27200;3.12100;2.60500;3.71900;3.66900;3.07600;3.44400;5.02800;6.58400;7.86000;7.33030;6.10140;7.74360;7.76170;9.28110;6.80700;8.89400;15.14140;14.70240;14.04570;11.41960;12.17920;13.16130;1.71340;7.89220;6.55990;1.96160;2.38970;4.87270;2.53680;5.86370;5.64000;5.11400;7.37658;7.40136;7.63281                                                                                                                                                                                                                                                                         
BGR.1.0.0.0.UBGS;Bulgaria;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00580;-0.01170;-0.02277;-0.00329;0.12012;0.24438;2.41495;1.80920;-1.14581;-1.49287;-2.88756;-2.71698;-3.72974;-4.59420;-6.89041;-9.16259;-11.95124;-14.37522;-6.04109;-2.13060;0.30379;-2.60290;-0.33670;-0.78853;0.13085;4.06028;3.70020;1.21009;0.45793;0.25978                                                                                                                                                                                                                                                                                                                                                                                                                                       
CZE.1.0.0.0.UBGS;Czech Republic;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.9660;58.0080;14.2620;15.8530;-17.5000;-49.1130;-88.3640;-81.3110;-5.8290;-9.4310;-43.9840;-32.2090;-34.2630;-33.7400;24.8840;76.6820;96.2540;93.8920;87.0780;152.3360;122.5180;154.4660;194.9850;236.2050;274.5480;275.6890;367.9250;379.4250;351.0856;365.1993;401.8348                                                                                                                                                                                                                                                                                                                                                                                                                            
