1.0.0.0.NPTD;3.1.0.0.PIGT;3.0.0.0.ZCPIN;1.0.0.0.NETD;3.0.0.0.ZVGDF;1.0.0.0.ALCD0;1.1.0.0.OIGT;1.0.0.0.OKND;1.0.0.0.AKNDV;1.3.0.0.ISRC;ISO;year
209924.0;31.0996684;19.1634931;85563.0;69.0017777;62.45317120000001;964.086;14480.81;2.5687714;0.7283555;USA;1972
211939.0;32.8759278;20.3554808;88356.0;70.63615109999998;62.1627358;1032.314;14930.45;2.5070073;1.7191348000000002;USA;1973
213898.0;36.3832258;22.601919;89996.0;68.7852686;62.6922705;992.021;15312.88;2.5851771;-2.2839149;USA;1974
215981.0;40.5539689;24.6649744;88954.0;68.6124489;61.4042547;919.603;15602.05;2.6394565;-2.3614088;USA;1975
218086.0;42.6964839;26.0861904;91747.0;70.3701685;60.9407998;993.466;15942.25;2.5590978;-0.4662883;USA;1976
220289.0;45.72126970000001;27.7824805;94954.0;71.3806613;60.9872428;1096.08;16358.87;2.5099102;-1.1020065;USA;1977
222629.0;49.3358693;29.8913817;98962.0;72.6015417;61.0044564;1212.847;16860.79;2.4512429;0.383476;USA;1978
225106.0;53.6663681;33.2839618;101714.0;72.76333829999999;61.300982;1281.966;17395.91;2.4514131;1.1298998;USA;1979
227726.0;58.7380389;37.77683820000001;102222.0;71.6347205;62.0313054;1226.938;17841.02;2.5206102;0.7108739000000001;USA;1980
230008.0;64.1884377;41.6737207;103399.0;72.24876280000002;61.0692706;1250.346;18277.73;2.5184103;4.5979742;USA;1981
232218.0;67.91217850000001;44.2410787;102620.0;70.7480297;62.0101136;1188.259;18618.36;2.6124234;4.7811152;USA;1982
234333.0;68.5053253;45.6622947;103963.0;72.80365090000002;60.7706257;1274.518;19012.53;2.5508302000000005;4.2388865;USA;1983
236394.0;69.3207352;47.6336588;108178.0;75.3812714;60.1170339;1465.813;19552.99;2.446305;5.5546796999999986;USA;1984
238506.0;70.23670390000001;49.3299489;110371.0;76.6666515;60.1032806;1568.489;20144.55;2.4194222;4.7253599;USA;1985
240683.0;71.60627;50.2662548;112860.0;77.3663272;60.5749241;1617.831;20736.47;2.4071678;4.5539388;USA;1986
242843.0;72.89488940000003;52.1082935;115743.0;77.986896;61.2121316;1646.436;21308.81;2.3908921000000003;3.9841729;USA;1987
245061.0;74.89405140000002;54.2331348;118241.0;79.38038509999998;61.4931902;1684.501;21870.46;2.3555208;3.9200157;USA;1988
247387.0;76.8112896;56.8509699;120606.0;80.500138;60.7459024;1733.866;22434.41;2.3306723;4.7066550000000005;USA;1989
250181.0;78.5567321;59.9197605;121998.0;80.7147862;61.1335915;1732.0479999999998;22954.04;2.3405042000000003;3.7270586;USA;1990
253530.0;79.95276679999998;62.4573408;120863.0;80.5115691;61.3420051;1660.9129999999998;23364.84;2.3849638;2.5518501;USA;1991
256922.0;80.151699;64.34906099999999;121472.0;82.47365759999998;61.3771507;1729.011;23809.67;2.3476831;1.1326416;USA;1992
260282.0;81.28623879999998;66.2484245;123059.0;83.4000469;60.9043825;1817.104;24303.41;2.3321683;0.7894401;USA;1993
263455.0;82.6696812;67.9758135;125708.0;84.8824523;60.07958829999999;1928.034;24862.66;2.2934428;2.6090249;USA;1994
266588.0;84.2790583;69.8828204;127444.0;85.6277457;59.95064470000001;2027.439;25462.5;2.2873722;3.8545958;USA;1995
269714.0;84.53893640000003;71.9312285;129154.0;87.2119491;59.62156020000001;2182.624;26154.83;2.2641367000000003;3.3010877;USA;1996
272958.0;84.83179859999998;73.6127576;131934.0;88.8922403;59.72056360000001;2339.361;26928.18;2.2318456;3.9304422;USA;1997
276154.0;84.5653715;74.75543309999998;133785.0;90.9072234;60.6975255;2556.775;27824.76;2.2072298;4.7282129999999984;USA;1998
279328.0;84.9445013;76.39110229999999;135779.0;93.0606424;60.697925100000006;2769.612;28829.02;2.1831266;3.8603112;USA;1999
282398.0;86.31566600000002;78.9707208;139175.0;94.0961619;61.63717850000001;2946.8;29899.05;2.1744072999999995;3.9478049;USA;2000
285225.0;87.12811529999998;81.20256850000001;139222.0;93.8199269;61.6238425;2934.331;30865.47;2.2225009;1.8139729;USA;2001
287955.0;87.4827242;82.49046690000002;138807.0;94.59298;60.5175832;2884.574;31718.43;2.2448188;0.4644724;USA;2002
290626.0;88.3177906;84.3630788;140084.0;95.6683958;59.9314914;3006.713;32638.58;2.2456975;-0.7076559;USA;2003
293262.0;90.9302131;86.6216781;141569.0;97.4506153;59.4779;3186.994;33677.88;2.2323929;-0.8530379000000001;USA;2004
295993.0;94.83666;89.5605324;143980.0;98.5250445;58.5411012;3380.233;34830.25;2.230424;0.6969144;USA;2005
298818.0;98.3115194;92.4497051;146678.0;98.9193475;58.4468126;3470.545;35984.73;2.2403836;2.4133369;USA;2006
301696.0;100.3888901;95.0869924;148295.0;98.9775126;58.71605400000001;3450.197;37029.37;2.2629754;2.6932562;USA;2007
304543.0;101.7465913;98.7374774;147643.0;98.24477840000002;58.8526189;3304.491;37848.72;2.3162058;-0.0863643;USA;2008
307240.0;101.0251121;98.38642;142183.0;97.5658246;57.74844640000001;2889.65;38222.01;2.3999375;0.7823701;USA;2009
309780.0;100.0;100.0;141386.0;100.0;56.8040275;2954.433;38613.49;2.3639007000000003;-1.3485403;USA;2010
312033.0;101.3994512;103.1568416;142183.0;100.7171816;56.7482775;3089.993;39087.53;2.356379;-2.1411397;USA;2011
314255.0;102.9431344;105.2915045;144750.0;101.243084;56.675353;3302.527;39707.63;2.341104;-1.4473088;USA;2012
316421.0;104.1058202;106.8338489;146187.0;101.8267353;56.3118328;3420.508;40367.35;2.3369461;-1.0616528;USA;2013
318717.0;106.206713;108.5669321;148507.0;102.6537855;56.3830716;3595.991;41122.12;2.3219977000000003;-1.2167313999999998;USA;2014
321026.0;107.1961307;108.695722;151006.0;103.788262;56.8544652;3712.2;41917.82;2.3000426;0.1064266;USA;2015
