CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.319.0.UBLGAP;European Union;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.3948;-2.9541;-3.1072;-2.9847;-2.7146;-2.4980;-2.3466;-3.3404;-4.6704;-5.1124;-3.7842;-2.9850;-1.7636;-1.7170;-1.5878;-1.2657;-1.0228;-0.9417;-1.1671;-1.0679                                                                                                                                                                                                                                                                                                                                                                                                      
EU27.1.0.319.0.UBLGAP;European Union excluding UK;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.8993;-3.1772;-3.0306;-2.9269;-2.5070;-2.2831;-2.0567;-2.9944;-4.2139;-4.7758;-3.4659;-2.3331;-1.3044;-1.0471;-0.9730;-0.8693;-0.7929;-0.8042;-1.1460;-1.0605                                                                                                                                                                                                                                                                                                                                                                                         
EU15.1.0.319.0.UBLGAP;European Union (15 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.3286;-3.3459;-2.3950;-1.8968;-1.2974;-0.9597;-2.3398;-2.8936;-3.0418;-2.9558;-2.6616;-2.3656;-2.2388;-3.2038;-4.5519;-5.0830;-3.7248;-3.0059;-1.7241;-1.6748;-1.5982;-1.2654;-0.9992;-0.8892;-1.1283;-1.0069                                                                                                                                                                                                                                                                                                                                                         
EA19.1.0.319.0.UBLGAP;Euro area;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.3231;-1.7873;-1.6383;-3.1064;-3.2799;-3.1163;-3.1133;-2.7399;-2.3575;-2.1848;-3.1213;-4.3545;-5.0125;-3.5849;-2.4119;-1.3470;-1.0517;-0.9787;-0.9253;-0.8742;-0.8188;-1.1987;-1.0998                                                                                                                                                                                                                                                                                                                                                                                            
EA12.1.0.319.0.UBLGAP;Euro area (12 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.6610;-3.4190;-2.4743;-2.3062;-1.7621;-1.5978;-3.1026;-3.2746;-3.1212;-3.1265;-2.7434;-2.3401;-2.1537;-3.0850;-4.3432;-5.0244;-3.5772;-2.4140;-1.3069;-1.0311;-0.9730;-0.9248;-0.8824;-0.8235;-1.2123;-1.1138                                                                                                                                                                                                                                                                                                                                                              
BEL.1.0.319.0.UBLGAP;Belgium;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.0232;-3.2246;-2.1991;-0.7548;-0.9883;-1.1771;0.0145;0.0680;-1.0645;-0.4496;-3.1341;-0.5417;-1.6167;-2.1826;-4.3347;-3.8305;-4.2695;-3.8660;-2.3989;-2.5364;-2.2172;-2.2896;-0.9081;-1.0632;-1.2521;-1.5851                                                                                                                                                                                                                                                                                                                                                                                  
BGR.1.0.319.0.UBLGAP;Bulgaria;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.4040;-13.2094;1.6023;0.5678;2.2686;0.9495;2.1855;-0.8717;-0.3657;1.6979;0.7009;1.2469;0.0209;0.2821;-3.5527;-2.8454;-2.0772;-0.2077;-0.0095;-4.8799;-1.2232;0.3259;1.0951;0.7471;0.4448;0.2983                                                                                                                                                                                                                                                                                                                                                                                             
CZE.1.0.319.0.UBLGAP;Czech Republic;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.6452;-3.0893;-2.1780;-3.4558;-5.6689;-6.1970;-6.8643;-2.6445;-3.9389;-4.0713;-2.8776;-3.6272;-4.6437;-3.7073;-2.4700;-3.2171;-0.0332;-1.1334;-0.5478;0.8642;1.1730;0.9722;0.2800;0.2479                                                                                                                                                                                                                                                                                                                                                                                        
DNK.1.0.319.0.UBLGAP;Denmark;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.6564;-2.8464;-1.9958;-0.9723;0.0040;0.3134;0.2902;-0.1518;0.3029;1.7136;3.9969;2.6666;3.0319;2.3066;-0.2917;-0.8777;-0.6135;-1.7974;0.3442;2.3069;-0.5551;0.1795;1.2236;0.5215;0.1652;0.8292                                                                                                                                                                                                                                                                                                                                                                                                
DEU.1.0.319.0.UBLGAP;Germany;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.1335;-3.9895;-2.7200;-2.3231;-9.1756;-2.9549;-2.5822;-2.4097;-1.7575;0.1350;-3.9346;-4.1253;-3.4109;-2.9255;-2.4203;-1.8063;-0.8050;-1.0613;-0.9237;-3.3002;-1.3633;-0.2429;0.2032;0.6768;0.9387;0.7655;0.6325;1.2714;0.9863;1.0661                                                                                                                                                                                                                                                                                                                                                                     
EST.1.0.319.0.UBLGAP;Estonia;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.5913;4.3266;3.3511;0.2837;-0.1119;0.4376;-0.2022;-0.3814;0.3715;0.8811;-1.8212;-2.1955;-3.9946;-5.1960;2.3887;3.5502;1.6936;-0.9585;-0.7120;0.0390;-0.1142;-0.8990;-1.7020;-0.9261;-0.7936;-0.9533                                                                                                                                                                                                                                                                                                                                                                                           
IRL.1.0.319.0.UBLGAP;Ireland;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.2691;-0.2999;0.2145;0.9492;0.4273;2.1530;-0.7074;-1.8513;0.3811;0.6983;0.6560;1.5690;-1.9460;-6.2806;-10.7225;-30.1978;-12.7132;-7.2011;-4.5005;-4.0490;-2.8896;-0.8999;-0.2281;-0.2353;-0.5233;-0.3183                                                                                                                                                                                                                                                                                                                                                                                     
GRC.1.0.319.0.UBLGAP;Greece;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-9.9962;-8.4962;-7.0700;-7.4769;-6.6160;-4.7633;-6.1654;-6.6499;-8.9935;-10.5176;-6.7894;-8.1314;-9.5505;-12.3049;-15.0016;-8.7768;-4.3403;-0.7947;-4.8708;3.3943;0.6665;6.2132;5.2911;3.8112;2.6490;1.6072                                                                                                                                                                                                                                                                                                                                                                                     
