CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UXGS;European Union;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2050.497;2188.208;2458.955;2593.880;2746.064;3260.361;3397.168;3452.811;3439.242;3754.144;4083.402;4582.019;4935.949;5090.915;4297.754;4954.710;5474.965;5735.753;5817.729;6062.149;6501.300;6564.190;7026.740;7357.079;7735.983;8075.450                                                                                                                                                                                                                                                                                                                                                                                                                                                 
EU27.1.0.0.0.UXGS;European Union excluding UK;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1793.636;1902.618;2110.802;2244.869;2375.249;2815.110;2949.245;3006.505;3014.452;3301.204;3581.742;4007.434;4375.794;4560.430;3846.523;4433.535;4898.096;5113.284;5201.276;5416.722;5785.421;5884.541;6322.074;6619.641;6955.752;7271.194                                                                                                                                                                                                                                                                                                                                                                                                                                    
EU15.1.0.0.0.UXGS;European Union (15 countries);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1508.559;1556.004;1593.163;1761.085;1946.518;2073.998;2325.351;2445.464;2595.283;3068.355;3180.350;3221.155;3193.336;3463.589;3737.999;4167.436;4451.709;4552.263;3845.396;4415.037;4859.953;5088.902;5144.793;5352.980;5750.097;5781.399;6158.687;6427.055;6744.748;7018.520                                                                                                                                                                                                                                                                                                                                                                                                          
EA19.1.0.0.0.UXGS;Euro area;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1297.352;1431.118;1591.075;1682.671;1864.228;1979.289;2093.590;2466.615;2583.967;2626.480;2623.918;2859.382;3075.830;3418.591;3720.431;3851.270;3260.249;3734.152;4117.636;4302.531;4373.961;4549.890;4865.143;4941.366;5293.647;5541.079;5817.279;6068.411                                                                                                                                                                                                                                                                                                                                                                                                                                          
EA12.1.0.0.0.UXGS;Euro area (12 countries);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1204.957;1251.928;1273.987;1404.154;1561.167;1650.029;1825.879;1940.043;2054.497;2418.973;2531.430;2570.033;2562.754;2788.158;2991.663;3317.062;3599.394;3715.383;3147.514;3600.548;3960.636;4131.250;4195.614;4367.561;4678.372;4747.423;5079.272;5309.923;5568.420;5802.849                                                                                                                                                                                                                                                                                                                                                                                                               
DU15.1.0.0.0.UXGS;EU15 (including D_W West-Germany);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;60.818;64.353;67.907;73.874;82.375;90.683;99.772;106.170;121.458;141.455;164.856;183.025;203.690;249.615;335.522;349.758;421.703;476.270;515.914;600.172;681.160;789.804;863.835;930.279;1071.527;1162.546;1107.139;1135.746;1236.250;1408.623;1508.745;1603.831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                         
DA12.1.0.0.0.UXGS;EA12 (including D_W West-Germany);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;42.088;44.973;47.864;52.336;59.161;65.776;72.903;78.479;90.947;106.772;125.018;139.027;158.029;196.149;264.786;274.261;332.910;376.005;409.193;473.926;530.493;613.166;674.006;727.413;838.440;905.732;882.094;901.793;982.820;1125.467;1215.620;1300.229;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                
BEL.1.0.0.0.UXGS;Belgium;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd EURO-BEF;4.9127;5.3927;5.9991;6.6307;7.5609;8.1299;9.0790;9.5131;10.6913;12.8985;14.8967;15.8861;17.9569;22.2137;28.6644;27.5021;33.0693;34.9086;36.1529;42.1977;45.8410;51.8465;60.2955;66.3985;76.5074;78.8967;75.7438;76.8492;87.4350;101.4452;104.2655;106.7774;109.4795;107.5771;118.0566;125.8853;130.5216;144.3867;148.6600;156.0573;185.5521;188.7639;193.4114;193.8776;210.2027;229.0045;247.3196;267.1206;282.1763;241.7394;279.1137;309.4855;318.9352;320.6605;330.7365;332.0935;351.2870;376.6280;394.3347;414.9140;431.7853                                                                                                                                                                                                                                                                                                 
BGR.1.0.0.0.UXGS;Bulgaria;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.05338;0.08565;0.10337;0.21430;0.41255;1.06070;9.43552;11.09770;10.70580;10.18651;10.80857;11.46320;12.60965;16.87467;19.99623;25.18411;33.24256;38.22843;30.89637;37.51943;47.70357;49.88205;53.12246;54.37269;56.78058;60.22309;68.07131;69.83855;73.24759;77.18588                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CZE.1.0.0.0.UXGS;Czech Republic;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;274.439;376.147;429.966;513.353;524.993;640.918;696.731;792.529;905.959;962.453;1146.684;1259.189;1210.069;1318.275;1756.019;2030.198;2289.863;2550.182;2544.303;2306.533;2616.396;2876.356;3092.438;3150.270;3560.847;3724.850;3793.204;4024.579;4170.786;4351.980;4561.169                                                                                                                                                                                                                                                                                                                                                                                                                                                        
